slug,language,title,grade_level,version,filename,split
teen-tracking,en,Parents decide if safety or trust should come first with their teen drivers,5.0,3,teen-tracking.en.3.txt,train
teen-tracking,en,"Parents can record their teens driving, but should they?",4.0,4,teen-tracking.en.4.txt,train
teens-exercise,en,"American teens exercise a mere 39 minutes a day, study finds",12.0,0,teens-exercise.en.0.txt,train
teens-exercise,en,Study says U.S. teens need more exercise during school,9.0,1,teens-exercise.en.1.txt,train
teens-exercise,en,American teens are still not getting enough exercise,7.0,2,teens-exercise.en.2.txt,train
teens-exercise,en,More exercise needs to be added into teen schedules,4.0,3,teens-exercise.en.3.txt,train
teens-exercise,en,Boys and girls need to get up and move around,2.0,4,teens-exercise.en.4.txt,train
telemedicine-growth,en,"Telemedicine holds promise of cheaper, wider medical care",12.0,0,telemedicine-growth.en.0.txt,train
telemedicine-growth,en,"Like having a doctor on your laptop, or in your pocket",9.0,1,telemedicine-growth.en.1.txt,train
telemedicine-growth,en,"Virtually visiting the doctor, without the waiting room",7.0,2,telemedicine-growth.en.2.txt,train
telemedicine-growth,en,Seeing your doctor through a smartphone screen,5.0,3,telemedicine-growth.en.3.txt,train
telemedicine-growth,en,A doctor's visit — online,3.0,4,telemedicine-growth.en.4.txt,train
television-weatherchannel,en,"It's a storm! It's a blizzard! No, it's the Weather Channel",12.0,0,television-weatherchannel.en.0.txt,train
television-weatherchannel,en,Weather Channel's coverage more storm than calm,8.0,1,television-weatherchannel.en.1.txt,train
television-weatherchannel,en,Does Weather Channel hype storms to pull in more viewers?,7.0,2,television-weatherchannel.en.2.txt,train
television-weatherchannel,en,Weather Channel covers blizzards and hurricanes with high drama,5.0,3,television-weatherchannel.en.3.txt,train
television-weatherchannel,en,"It was dark and stormy, on a clear day, on the Weather Channel",4.0,4,television-weatherchannel.en.4.txt,train
temple-tourists,en,China's ancient Buddhist caves face a new threat: modern tourists,12.0,0,temple-tourists.en.0.txt,train
temple-tourists,en,Protecting the treasures of the Buddhist caves of the Gobi Desert,9.0,1,temple-tourists.en.1.txt,train
temple-tourists,en,China's ancient caves may become victims of their own popularity,7.0,2,temple-tourists.en.2.txt,train
temple-tourists,en,Temple tourists threaten treasures in China's ancient Buddhist caves,6.0,3,temple-tourists.en.3.txt,train
temple-tourists,en,Caves carved into cliffs long ago in China face a new danger: tourists,4.0,4,temple-tourists.en.4.txt,train
teotihuacan-artifacts,en,New artifact-filled chambers revealed under Teotihuacan,12.0,0,teotihuacan-artifacts.en.0.txt,train
teotihuacan-artifacts,en,Three chambers discovered beneath Mexico's ancient city of Teotihuacan,9.0,1,teotihuacan-artifacts.en.1.txt,train
teotihuacan-artifacts,en,Digging out a lost city's secrets,8.0,2,teotihuacan-artifacts.en.2.txt,train
teotihuacan-artifacts,en,At the end of a tunnel beneath the Temple of the Feathered Serpent,6.0,3,teotihuacan-artifacts.en.3.txt,train
teotihuacan-artifacts,en,What lies beneath the ancient city of Teotihuacan in Mexico?,4.0,4,teotihuacan-artifacts.en.4.txt,train
terror-messaging,en,"With Islamic State using instant-messaging apps, FBI seeks access ",12.0,0,terror-messaging.en.0.txt,train
terror-messaging,en,"As Islamic State uses messaging apps, FBI seeks access to secret data",9.0,1,terror-messaging.en.1.txt,train
terror-messaging,en,"As extremists use instant-messaging apps, FBI wants to crack the code",7.0,2,terror-messaging.en.2.txt,train
terror-messaging,en,"Extreme group uses locked messages, and U.S. agents don't have the key",5.0,3,terror-messaging.en.3.txt,train
terror-messaging,en,"Fighters use secret message apps, and government says that's not safe",4.0,4,terror-messaging.en.4.txt,train
tesla-autopilot,en,"Tesla's autopilot lets cars drive, change lanes themselves",12.0,0,tesla-autopilot.en.0.txt,train
tesla-autopilot,en,Tesla runs ahead of competitors with first car to change lanes by itself,8.0,1,tesla-autopilot.en.1.txt,train
tesla-autopilot,en,Running on autopilot: Tesla makes first car that changes lanes by itself,6.0,2,tesla-autopilot.en.2.txt,train
tesla-autopilot,en,Talk about smart! Tesla is the first car to change lanes by itself,4.0,3,tesla-autopilot.en.3.txt,train
tesla-autopilot,en,Tesla is first to make a car so smart that it changes lanes by itself,2.0,4,tesla-autopilot.en.4.txt,train
tesla-safety,en,Tesla claims NHTSA crash tests prove Model S is safest car on road,12.0,0,tesla-safety.en.0.txt,train
tesla-safety,en,Tesla says its Model S car deemed safest on the road by federal agency,9.0,1,tesla-safety.en.1.txt,train
tesla-safety,en,Tesla claims its electric Model S starred in crash tests of federal agency,7.0,2,tesla-safety.en.2.txt,train
tesla-safety,en,Tesla claims its electric Model S is the safest car on the road,5.0,3,tesla-safety.en.3.txt,train
tesla-safety,en,"Model S no dummy in this crash test, Tesla trumpets",4.0,4,tesla-safety.en.4.txt,train
testtube-meat,en,Hungry for a helping of test tube meat? Maybe you should be,12.0,0,testtube-meat.en.0.txt,train
testtube-meat,en,Man-made meat could solve a meaty world problem,9.0,1,testtube-meat.en.1.txt,train
testtube-meat,en,"For some, test tube meat probably beats eating insects",7.0,2,testtube-meat.en.2.txt,train
testtube-meat,en,"Man-made meat may be nutritious, but will it be delicious?",5.0,3,testtube-meat.en.3.txt,train
testtube-meat,en,I'll have the fake meat patties ,3.0,4,testtube-meat.en.4.txt,train
texas-ebola,en,Liberians in Texas say they're being blamed for Ebola case,12.0,0,texas-ebola.en.0.txt,train
texas-ebola,en,"Liberians in Texas say ""Don't blame us"" for Ebola",8.0,1,texas-ebola.en.1.txt,train
texas-ebola,en,Texas Liberians stand together,6.0,2,texas-ebola.en.2.txt,train
texas-ebola,en,Liberians say Ebola is a world problem,5.0,3,texas-ebola.en.3.txt,train
texas-ebola,en,Facing Ebola fears in Texas,4.0,4,texas-ebola.en.4.txt,train
texas-immigrants,en,Texas schools pressed to accommodate influx of immigrants,12.0,0,texas-immigrants.en.0.txt,train
texas-immigrants,en,Texas schools struggle with immigrant students,8.0,1,texas-immigrants.en.1.txt,train
texas-immigrants,en,Young immigrants in Texas classrooms,7.0,2,texas-immigrants.en.2.txt,train
texas-immigrants,en,Texas tries to fit immigrant students in classrooms,6.0,3,texas-immigrants.en.3.txt,train
texas-immigrants,en,Texas schools squeeze in extra students,4.0,4,texas-immigrants.en.4.txt,train
texaspool-incident,en,"Texas officer resigns over party confrontation on video, attorney says",12.0,0,texaspool-incident.en.0.txt,train
texaspool-incident,en,Texas officer resigns over teen pool party confrontation captured on video,9.0,1,texaspool-incident.en.1.txt,train
texaspool-incident,en,Officer resigns after video of struggle with teens at Texas pool party,7.0,2,texaspool-incident.en.2.txt,train
texaspool-incident,en,Officer quits after rough treatment of teenagers at Texas pool party,5.0,3,texaspool-incident.en.3.txt,train
texaspool-incident,en,Police officer quits after teenagers are treated roughly at a pool party,4.0,4,texaspool-incident.en.4.txt,train
textbook-civilwar,en,"150 years later, schools are still a battlefield for interpreting Civil War",12.0,0,textbook-civilwar.en.0.txt,train
textbook-civilwar,en,"150 years later, schools are still a battlefield over meaning of Civil War",9.0,1,textbook-civilwar.en.1.txt,train
textbook-civilwar,en,"150 years later, battle lingers over how textbooks explain Civil War",7.0,2,textbook-civilwar.en.2.txt,train
textbook-civilwar,en,"150 years after the Civil War, new history books cause a battle in Texas",5.0,3,textbook-civilwar.en.3.txt,train
textbook-civilwar,en,"150 years after big war, Texas teaches a different idea of why it happened",3.0,4,textbook-civilwar.en.4.txt,train
textbook-complaint,en,"""Workers"" or slaves? Textbook maker backtracks after mother's complaint",12.0,0,textbook-complaint.en.0.txt,train
textbook-complaint,en,"""Workers"" or slaves? Textbook maker backtracks after mother's complaint",9.0,1,textbook-complaint.en.1.txt,train
textbook-complaint,en,"""Workers"" or slaves? Mom's complaint draws apology from textbook maker",7.0,2,textbook-complaint.en.2.txt,train
textbook-complaint,en,"Teen's mom complains about history textbook, and publisher apologizes",5.0,3,textbook-complaint.en.3.txt,train
textbook-complaint,en,"Were slaves just ""workers?"" Book maker apologizes after mom complains",3.0,4,textbook-complaint.en.4.txt,train
textbooks-venezuela,en,"Venezuelan textbooks teach math, science, socialism",12.0,0,textbooks-venezuela.en.0.txt,train
textbooks-venezuela,en,Textbook burning in Venezuela,7.0,1,textbooks-venezuela.en.1.txt,train
textbooks-venezuela,en,Venezuelan textbooks anger many parents,6.0,2,textbooks-venezuela.en.2.txt,train
textbooks-venezuela,en,Lessons don't add up in Venezuelan textbooks,5.0,3,textbooks-venezuela.en.3.txt,train
textbooks-venezuela,en,School books in Venezuela making many parents angry,4.0,4,textbooks-venezuela.en.4.txt,train
texting-driving,en,Distracted driving danger is group's focus,12.0,0,texting-driving.en.0.txt,train
texting-driving,en,Spreading the message that texting while driving can kill you,8.0,1,texting-driving.en.1.txt,train
texting-driving,en,Text Kills spreads the grim word: Texting and driving will kill you,6.0,2,texting-driving.en.2.txt,train
texting-driving,en,"Distracted driving kills, a company shows U.S. teens",5.0,3,texting-driving.en.3.txt,train
texting-driving,en,Showing U.S. teens the dangers of distracted driving,4.0,4,texting-driving.en.4.txt,train
thai-hungergames,en,"""Hunger Games"" salute leads to arrests of Thai protesters",12.0,0,thai-hungergames.en.0.txt,train
thai-hungergames,en,"Student protesters arrested for giving ""Mockingjay"" salute to leaders",9.0,1,thai-hungergames.en.1.txt,train
thai-hungergames,en,"""Hunger Games"" salute now banned by Thailand's military leaders",7.0,2,thai-hungergames.en.2.txt,train
thai-hungergames,en,"Imitating the movie ""Mockingjay,"" protesters get arrested in Thailand",6.0,3,thai-hungergames.en.3.txt,train
thai-hungergames,en,"Thailand's army arrests students for using salute from ""Hunger Games""",4.0,4,thai-hungergames.en.4.txt,train
thailand-pirates,en,Pirate fishing's toll means high stakes on the high seas,12.0,0,thailand-pirates.en.0.txt,train
thailand-pirates,en,Big profits lure pirates to fish Arctic species down to dwindling numbers ,9.0,1,thailand-pirates.en.1.txt,train
thailand-pirates,en,"Pirates' illegal methods net them big money, threaten Arctic fish survival",7.0,2,thailand-pirates.en.2.txt,train
thailand-pirates,en,"Pirates' fishing nets them big money, puts Arctic fish in danger",5.0,3,thailand-pirates.en.3.txt,train
thailand-pirates,en,"Pirates pull in big cash with big catch, put fish at risk",3.0,4,thailand-pirates.en.4.txt,train
thanksgiving-hannukah,en,Gobble tov! American Jews ready for Thanksgivukkah,12.0,0,thanksgiving-hannukah.en.0.txt,train
thanksgiving-hannukah,en,"Please pass the pumpkin latkes, it's Thanksgivukkah",8.0,1,thanksgiving-hannukah.en.1.txt,train
thanksgiving-hannukah,en,"A menurkey for Thanksgivukkah, but don't carve it",6.0,2,thanksgiving-hannukah.en.2.txt,train
thanksgiving-hannukah,en,Lighting the menurkey candle on Thanksgivukkah,5.0,3,thanksgiving-hannukah.en.3.txt,train
thanksgiving-hannukah,en,When Thanksgiving meets Hanukkah you get (what else?) Thanksgivukkah,4.0,4,thanksgiving-hannukah.en.4.txt,train
thatcher-obit,en,"Great Britain's ""Iron Lady"" dies at 87",9.0,0,thatcher-obit.en.0.txt,train
thatcher-obit,en,"Great Britain's ""Iron Lady"" dies at 87",6.0,1,thatcher-obit.en.1.txt,train
thatcher-obit,en,"Great Britain's ""Iron Lady"" dies at 87",5.0,2,thatcher-obit.en.2.txt,train
thatcher-obit,en,"Great Britain's ""Iron Lady"" dies at 87",4.0,3,thatcher-obit.en.3.txt,train
themepark-animalresearch,en,Theme parks tout their contributions to scientific research,12.0,0,themepark-animalresearch.en.0.txt,train
themepark-animalresearch,en,Animal research at theme parks is increasingly under the microscope,9.0,1,themepark-animalresearch.en.1.txt,train
themepark-animalresearch,en,Theme parks promote their scientific research,6.0,2,themepark-animalresearch.en.2.txt,train
themepark-animalresearch,en,Animal theme parks also conduct science research,4.0,3,themepark-animalresearch.en.3.txt,train
themepark-animalresearch,en,Animal theme parks increasingly include important science,2.0,4,themepark-animalresearch.en.4.txt,train
themepark-foodapps,en,Theme parks introduce food apps for restaurant orders,12.0,0,themepark-foodapps.en.0.txt,train
themepark-foodapps,en,"Don't worry, be appy. Theme parks use food apps so visitors can skip lines",8.0,1,themepark-foodapps.en.1.txt,train
themepark-foodapps,en,Appy feet: Theme park guests skip lines by ordering food ahead of time,6.0,2,themepark-foodapps.en.2.txt,train
themepark-foodapps,en,Appy meals: Theme parks let you skip lines by ordering food on your phone,4.0,3,themepark-foodapps.en.3.txt,train
themepark-foodapps,en,"Look kids, no lines! Disney World lets you order food on your phone ",3.0,4,themepark-foodapps.en.4.txt,train
tiananmen-square,en,Scholars discuss Tiananmen Square massacre's 25th anniversary,12.0,0,tiananmen-square.en.0.txt,train
tiananmen-square,en,"Talking, in code, about the Tiananmen massacre 25 years ago",8.0,1,tiananmen-square.en.1.txt,train
tiananmen-square,en,"Tanks rolled in Beijing 25 years ago, but aren't talked about in China",7.0,2,tiananmen-square.en.2.txt,train
tiananmen-square,en,"China crushed protests 25 years ago, and won't let its people talk of it ",6.0,3,tiananmen-square.en.3.txt,train
tiananmen-square,en,China prevents people from talking about a forbidden anniversary,5.0,4,tiananmen-square.en.4.txt,train
tibet-princess,en,Reversals of fortune for a Tibetan princess,12.0,0,tibet-princess.en.0.txt,train
tibet-princess,en,"A Tibetan princess, once exiled, finds her way back to peace",7.0,1,tibet-princess.en.1.txt,train
tibet-princess,en,Lost Tibetan kingdom still has a proud princess,6.0,2,tibet-princess.en.2.txt,train
tibet-princess,en,Tibetan princess without a kingdom,4.0,3,tibet-princess.en.3.txt,train
tibet-princess,en,A lost princess is happy again,2.0,4,tibet-princess.en.4.txt,train
tibetans-genes,en,Tibetans get high-altitude edge from extinct Denisovans' genes,12.0,0,tibetans-genes.en.0.txt,train
tibetans-genes,en,Tibetans can trace ancestry to extinct Denisovans,9.0,1,tibetans-genes.en.1.txt,train
tibetans-genes,en,There's a gene for life in high-altitude Tibet,7.0,2,tibetans-genes.en.2.txt,train
tibetans-genes,en,Secrets of Tibetan mountain living,5.0,3,tibetans-genes.en.3.txt,train
tibetans-genes,en,Tibetans find long-lost extinct cousins,4.0,4,tibetans-genes.en.4.txt,train
tiger-comeback,en,Siberian tigers making a comeback in China,12.0,0,tiger-comeback.en.0.txt,train
tiger-comeback,en,Siberian tigers come back from the brink of extinction in China,9.0,1,tiger-comeback.en.1.txt,train
tiger-comeback,en,Siberian tigers make a deadly comeback in China,7.0,2,tiger-comeback.en.2.txt,train
tiger-comeback,en,Mauled livestock a sure sign of the Siberian tiger's comeback in China,5.0,3,tiger-comeback.en.3.txt,train
